chart_type,file,source_path,problem_codes,model_axis_diff_codes,x_axis_type,x_gt_axis_type,y_axis_type,y_gt_axis_type,x_ticks,y_ticks,x_ticks_encrypted,y_ticks_encrypted,expected_x_ticks_encrypted,expected_y_ticks_encrypted,grid_path,encrypted_grid_path,ticks_json_path,error
h_bar,h_bar_026.png,f:\program\test-demo\backend\charts\h_bar\h_bar_026.png,,,numeric,numeric,text,text,7,5,13,5,13,5,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_026_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_026_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_026_ticks.json,
h_bar,h_bar_029.png,f:\program\test-demo\backend\charts\h_bar\h_bar_029.png,,,numeric,numeric,text,text,7,4,13,4,13,4,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_029_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_029_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_029_ticks.json,
h_bar,h_bar_030.png,f:\program\test-demo\backend\charts\h_bar\h_bar_030.png,,,numeric,numeric,text,text,6,8,11,8,11,8,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_030_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_030_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_030_ticks.json,
h_bar,h_bar_031.png,f:\program\test-demo\backend\charts\h_bar\h_bar_031.png,,,numeric,numeric,text,text,7,19,13,19,13,19,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_031_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_031_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_031_ticks.json,
h_bar,h_bar_033.png,f:\program\test-demo\backend\charts\h_bar\h_bar_033.png,,,numeric,numeric,text,text,5,8,9,8,9,8,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_033_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_033_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_033_ticks.json,
h_bar,h_bar_037.png,f:\program\test-demo\backend\charts\h_bar\h_bar_037.png,,,numeric,numeric,text,text,6,5,11,5,11,5,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_037_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_037_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_037_ticks.json,
h_bar,h_bar_041.png,f:\program\test-demo\backend\charts\h_bar\h_bar_041.png,,,numeric,numeric,text,text,6,18,11,18,11,18,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_041_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_041_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_041_ticks.json,
h_bar,h_bar_047.png,f:\program\test-demo\backend\charts\h_bar\h_bar_047.png,,,numeric,numeric,text,text,8,5,15,5,15,5,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_047_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_047_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_047_ticks.json,
h_bar,h_bar_048.png,f:\program\test-demo\backend\charts\h_bar\h_bar_048.png,,,numeric,numeric,text,text,7,3,13,3,13,3,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_048_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_048_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_048_ticks.json,
h_bar,h_bar_049.png,f:\program\test-demo\backend\charts\h_bar\h_bar_049.png,,,numeric,numeric,text,text,6,5,11,5,11,5,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_049_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_049_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_049_ticks.json,
h_bar,h_bar_050.png,f:\program\test-demo\backend\charts\h_bar\h_bar_050.png,,,numeric,numeric,text,text,7,9,13,9,13,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_050_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_050_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_050_ticks.json,
h_bar,h_bar_051.png,f:\program\test-demo\backend\charts\h_bar\h_bar_051.png,,,numeric,numeric,text,text,6,10,11,10,11,10,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_051_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_051_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_051_ticks.json,
h_bar,h_bar_052.png,f:\program\test-demo\backend\charts\h_bar\h_bar_052.png,,,numeric,numeric,text,text,6,11,11,11,11,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_052_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_052_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_052_ticks.json,
h_bar,h_bar_054.png,f:\program\test-demo\backend\charts\h_bar\h_bar_054.png,,,numeric,numeric,text,text,5,5,9,5,9,5,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_054_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_054_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_054_ticks.json,
h_bar,h_bar_057.png,f:\program\test-demo\backend\charts\h_bar\h_bar_057.png,process_failed,,unknown,numeric,unknown,text,0,0,0,0,0,0,,,,not_enough_tick_lines
h_bar,h_bar_060.png,f:\program\test-demo\backend\charts\h_bar\h_bar_060.png,,,numeric,numeric,text,text,10,20,19,20,19,20,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_060_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_060_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_060_ticks.json,
h_bar,h_bar_063.png,f:\program\test-demo\backend\charts\h_bar\h_bar_063.png,,,numeric,numeric,text,text,6,4,11,4,11,4,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_063_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_063_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_063_ticks.json,
h_bar,h_bar_066.png,f:\program\test-demo\backend\charts\h_bar\h_bar_066.png,,,numeric,numeric,text,text,8,10,15,10,15,10,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_066_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_066_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_066_ticks.json,
h_bar,h_bar_067.png,f:\program\test-demo\backend\charts\h_bar\h_bar_067.png,,,numeric,numeric,text,text,7,25,13,25,13,25,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_067_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_067_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_067_ticks.json,
h_bar,h_bar_070.png,f:\program\test-demo\backend\charts\h_bar\h_bar_070.png,,,numeric,numeric,text,text,6,5,11,5,11,5,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_070_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_070_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_070_ticks.json,
h_bar,h_bar_073.png,f:\program\test-demo\backend\charts\h_bar\h_bar_073.png,,,numeric,numeric,text,text,9,9,17,9,17,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_073_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_073_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_073_ticks.json,
h_bar,h_bar_075.png,f:\program\test-demo\backend\charts\h_bar\h_bar_075.png,,,numeric,numeric,text,text,6,3,11,3,11,3,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_075_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_075_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_075_ticks.json,
h_bar,h_bar_081.png,f:\program\test-demo\backend\charts\h_bar\h_bar_081.png,,,numeric,numeric,text,text,5,10,9,10,9,10,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_081_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_081_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_081_ticks.json,
h_bar,h_bar_084.png,f:\program\test-demo\backend\charts\h_bar\h_bar_084.png,,,numeric,numeric,text,text,8,10,15,10,15,10,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_084_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_084_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_084_ticks.json,
h_bar,h_bar_085.png,f:\program\test-demo\backend\charts\h_bar\h_bar_085.png,,,numeric,numeric,text,text,8,4,15,4,15,4,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_085_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_085_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_085_ticks.json,
h_bar,h_bar_087.png,f:\program\test-demo\backend\charts\h_bar\h_bar_087.png,,,numeric,numeric,text,text,7,9,13,9,13,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_087_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_087_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_087_ticks.json,
h_bar,h_bar_089.png,f:\program\test-demo\backend\charts\h_bar\h_bar_089.png,,,numeric,numeric,text,text,7,13,13,13,13,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_089_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_089_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_089_ticks.json,
h_bar,h_bar_091.png,f:\program\test-demo\backend\charts\h_bar\h_bar_091.png,,,numeric,numeric,text,text,8,13,15,13,15,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_091_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_091_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_091_ticks.json,
h_bar,h_bar_094.png,f:\program\test-demo\backend\charts\h_bar\h_bar_094.png,,,numeric,numeric,text,text,9,6,17,6,17,6,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_094_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_094_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_094_ticks.json,
h_bar,h_bar_097.png,f:\program\test-demo\backend\charts\h_bar\h_bar_097.png,,,numeric,numeric,text,text,8,4,15,4,15,4,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_097_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_097_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_097_ticks.json,
h_bar,h_bar_098.png,f:\program\test-demo\backend\charts\h_bar\h_bar_098.png,,,numeric,numeric,text,text,6,9,11,9,11,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_098_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_098_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_098_ticks.json,
h_bar,h_bar_099.png,f:\program\test-demo\backend\charts\h_bar\h_bar_099.png,,,numeric,numeric,text,text,6,15,11,15,11,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_099_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_099_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_099_ticks.json,
h_bar,h_bar_100.png,f:\program\test-demo\backend\charts\h_bar\h_bar_100.png,,,numeric,numeric,text,text,6,7,11,7,11,7,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_100_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_100_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_100_ticks.json,
h_bar,h_bar_101.png,f:\program\test-demo\backend\charts\h_bar\h_bar_101.png,,,numeric,numeric,text,text,5,20,9,20,9,20,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_101_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_101_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_101_ticks.json,
h_bar,h_bar_103.png,f:\program\test-demo\backend\charts\h_bar\h_bar_103.png,,,numeric,numeric,text,text,8,20,15,20,15,20,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_103_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_103_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_103_ticks.json,
h_bar,h_bar_107.png,f:\program\test-demo\backend\charts\h_bar\h_bar_107.png,,,numeric,numeric,text,text,7,7,13,7,13,7,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_107_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_107_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_107_ticks.json,
h_bar,h_bar_108.png,f:\program\test-demo\backend\charts\h_bar\h_bar_108.png,,,numeric,numeric,text,text,9,9,17,9,17,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_108_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_108_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_108_ticks.json,
h_bar,h_bar_113.png,f:\program\test-demo\backend\charts\h_bar\h_bar_113.png,,,numeric,numeric,text,text,7,10,13,10,13,10,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_113_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_113_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_113_ticks.json,
h_bar,h_bar_117.png,f:\program\test-demo\backend\charts\h_bar\h_bar_117.png,process_failed,,unknown,numeric,unknown,text,0,0,0,0,0,0,,,,not_enough_tick_lines
h_bar,h_bar_118.png,f:\program\test-demo\backend\charts\h_bar\h_bar_118.png,,,numeric,numeric,text,text,7,5,13,5,13,5,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_118_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_118_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_118_ticks.json,
h_bar,h_bar_119.png,f:\program\test-demo\backend\charts\h_bar\h_bar_119.png,,,numeric,numeric,text,text,9,13,17,13,17,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_119_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_119_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_119_ticks.json,
h_bar,h_bar_122.png,f:\program\test-demo\backend\charts\h_bar\h_bar_122.png,,,numeric,numeric,text,text,8,20,15,20,15,20,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_122_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_122_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_122_ticks.json,
h_bar,h_bar_125.png,f:\program\test-demo\backend\charts\h_bar\h_bar_125.png,,,numeric,numeric,text,text,9,10,17,10,17,10,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_125_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_125_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_125_ticks.json,
h_bar,h_bar_126.png,f:\program\test-demo\backend\charts\h_bar\h_bar_126.png,,,numeric,numeric,text,text,7,11,13,11,13,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_126_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_126_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_126_ticks.json,
h_bar,h_bar_129.png,f:\program\test-demo\backend\charts\h_bar\h_bar_129.png,,,numeric,numeric,text,text,8,2,15,2,15,2,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_129_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_129_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_129_ticks.json,
h_bar,h_bar_132.png,f:\program\test-demo\backend\charts\h_bar\h_bar_132.png,,,numeric,numeric,text,text,9,10,17,10,17,10,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_132_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_132_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_132_ticks.json,
